ID,Emotion,Label,WavPath,Text
Sess19_script04_M007,neutral,4,KEMDy19/wav/Session19/Sess19_script04/Sess19_script04_M007.wav,우리 여진이 꿈은 뭐야?
Sess19_script01_M013,neutral,4,KEMDy19/wav/Session19/Sess19_script01/Sess19_script01_M013.wav,에이 그럼 됐죠 뭐. 연애 이야기를 물어 본 것도 뭐 제 실례니까 이해해주시구요. 어쨌든 이게 다 면접 방식 중 하납니다 이해하시죠? 그리고 이력서에 보니까 특기가 노래랑 춤이라고 적혀있는데 노래 잘해요? 
Sess19_impro04_M007,neutral,4,KEMDy19/wav/Session19/Sess19_impro04/Sess19_impro04_M007.wav,아 별 거 아니라니. 내가 의사야. 아 내가 딱 보면 몰라?
Sess19_script04_M015,neutral,4,KEMDy19/wav/Session19/Sess19_script04/Sess19_script04_M015.wav,뭐? 아이 누가 너랑 결혼 한대?
Sess19_impro04_M027,happy,5,KEMDy19/wav/Session19/Sess19_impro04/Sess19_impro04_M027.wav,아 진짜 그때 심장 떨어지는 줄 알았다니까.
Sess19_impro04_M035,happy,5,KEMDy19/wav/Session19/Sess19_impro04/Sess19_impro04_M035.wav, 아 그니까 빨리 가서 자자 이제.
Sess19_script05_M022,fear,0,KEMDy19/wav/Session19/Sess19_script05/Sess19_script05_M022.wav,진짜 무서운게 뭔지 보여줘? 오늘 있었던 일은 너랑 나랑만 아는거야 아무도 못 봤어. 그러니까 넌 입 닥치고 있어 오늘 우린 고라니를 친거야. 어차피 죽었는지 살았는지도 모르는데 알바 없잖아.
Sess19_impro02_M003,neutral,4,KEMDy19/wav/Session19/Sess19_impro02/Sess19_impro02_M003.wav,네.
Sess19_impro03_M009,neutral,4,KEMDy19/wav/Session19/Sess19_impro03/Sess19_impro03_M009.wav,오일양이 문제라는 겁니다. 오일양. 너무 많이 들어갔다는 거죠.
Sess19_script02_M012,neutral,4,KEMDy19/wav/Session19/Sess19_script02/Sess19_script02_M012.wav,얼마나 살 수 있대?
Sess19_impro04_M034,happy,5,KEMDy19/wav/Session19/Sess19_impro04/Sess19_impro04_M034.wav,아 사랑한다고 사랑한다고.
Sess19_impro04_M010,neutral,4,KEMDy19/wav/Session19/Sess19_impro04/Sess19_impro04_M010.wav,일로와 봐. 내가 해줄게.
Sess19_impro02_M010,neutral,4,KEMDy19/wav/Session19/Sess19_impro02/Sess19_impro02_M010.wav,부장님 정말 너무하시네요. 이제와서 추가 비용이 좀 나왔으니까 저보고 독박쓰라는 거죠
Sess19_script05_M024,fear,0,KEMDy19/wav/Session19/Sess19_script05/Sess19_script05_M024.wav,넌 차에서 내려도 경찰에 전화해도 넌 죽어 알았어?
Sess19_script05_M020,fear,0,KEMDy19/wav/Session19/Sess19_script05/Sess19_script05_M020.wav,지금 니가 나한테 하는 짓이 더 이상해.
Sess19_script04_M006,neutral,4,KEMDy19/wav/Session19/Sess19_script04/Sess19_script04_M006.wav,아니 내 뜻은 그게 아니라 아 갑자기 물어보니까 당황해서 그렇지.
Sess19_impro04_M012,neutral,4,KEMDy19/wav/Session19/Sess19_impro04/Sess19_impro04_M012.wav,아 뭐 의사가 약 상자 어딨는지 다 알아야 되나?
Sess19_impro04_M040,happy,5,KEMDy19/wav/Session19/Sess19_impro04/Sess19_impro04_M040.wav,하늘만큼 땅만큼.
Sess19_script06_M012,neutral,4,KEMDy19/wav/Session19/Sess19_script06/Sess19_script06_M012.wav,아뇨 기본이 부족해서 싫고 이 뜻은 심사위원 모두 공감했습니다. 제가 말씀 드리면 소은씨는 발전하는게 아니라 퇴보하게 되는게 아닐까요? 발전이란 바탕이 있어야 높아지는데 잔인한 이야기지만 소은씨는 바탕이 부족합니다. 작성 후 읽어는 보셨나요? 페이지 하나 하나 마다 오타가 하나씩은 있습니다 그리고
Sess19_script05_M002,surprise,1,KEMDy19/wav/Session19/Sess19_script05/Sess19_script05_M002.wav,아이씨 그러니까 날 말렸어야지. 술 먹어서 운전 안한다 했잖아. 
Sess19_script02_M024,sad,3,KEMDy19/wav/Session19/Sess19_script02/Sess19_script02_M024.wav,미숙아 내가 잘못했어 내가 잘못했어. 제발 살아줘 응? 제발 살아줘.
Sess19_script04_M002,neutral,4,KEMDy19/wav/Session19/Sess19_script04/Sess19_script04_M002.wav, 뭐? 갑자기 왠 꿈
Sess19_script01_M007,neutral,4,KEMDy19/wav/Session19/Sess19_script01/Sess19_script01_M007.wav,음 본인이 생각하기에 오늘 코디는 어때요? 본인 스스로에게 점수를 준다면? 
Sess19_impro02_M017,surprise,1,KEMDy19/wav/Session19/Sess19_impro02/Sess19_impro02_M017.wav,이렇게 말 더듬는 거 보니까 알고 계시네. 저 혼자 이렇게 못 죽어요.
Sess19_impro03_M017,angry,2,KEMDy19/wav/Session19/Sess19_impro03/Sess19_impro03_M017.wav, 말은 진짜 잘하네요. 
Sess19_impro03_M023,angry,2,KEMDy19/wav/Session19/Sess19_impro03/Sess19_impro03_M023.wav, 그러니까 짬뽕 한 그릇을 만들어도 요리처럼 만들라고 요리처럼.
Sess19_script03_M023,happy,5,KEMDy19/wav/Session19/Sess19_script03/Sess19_script03_M023.wav,진짜? 이야 돈이 좋긴 좋네 언제?
Sess19_script04_M014,happy,5,KEMDy19/wav/Session19/Sess19_script04/Sess19_script04_M014.wav,하여튼 먹는 거만 진짜. 어쨌든 아이 둘을 낳아서
Sess19_impro03_M027,angry,2,KEMDy19/wav/Session19/Sess19_impro03/Sess19_impro03_M027.wav,근데 다만 인기로 요리를 하지 말라는 겁니다.
Sess19_script05_M023,fear,0,KEMDy19/wav/Session19/Sess19_script05/Sess19_script05_M023.wav,그리고 너도 똑바로 들어. 
Sess19_script06_M011,neutral,4,KEMDy19/wav/Session19/Sess19_script06/Sess19_script06_M011.wav,좋은 질문이군요. 솔직히 소은씨 아이디어가 가장 훌륭했고 가장 높은 점수를 받았습니다. 하지만 저는 소은씨 같은 스타일을 싫어합니다.
Sess19_impro01_M002,neutral,4,KEMDy19/wav/Session19/Sess19_impro01/Sess19_impro01_M002.wav,알았어. 근데 나 저녁 별로 안 먹고 싶은데.
Sess19_impro01_M017,neutral,4,KEMDy19/wav/Session19/Sess19_impro01/Sess19_impro01_M017.wav,근데 왜 나만 이렇게 아파야 하는데? 왜 나만 이렇게 힘들어야 하는데?
Sess19_script01_M006,neutral,4,KEMDy19/wav/Session19/Sess19_script01/Sess19_script01_M006.wav,있습니다그래 어? 요즘 자기 영상 찍어서 올리고 이런게 유행이지? 유진씨는 어떤거죠? 먹방?
Sess19_script03_M016,surprise,1,KEMDy19/wav/Session19/Sess19_script03/Sess19_script03_M016.wav,로또 1등 로또 1등이야 1등. 이거 어쩔거야 어쩜 좋냐. 
Sess19_script02_M009,neutral,4,KEMDy19/wav/Session19/Sess19_script02/Sess19_script02_M009.wav,자기 지금 무슨 소리야 농담하는 거지
Sess19_script02_M018,sad,3,KEMDy19/wav/Session19/Sess19_script02/Sess19_script02_M018.wav,미숙아 그게 중요한 게 아냐. 그런 거 중요한 게 아니잖아 일단 입원 치료하고 수술받자. 그럼 살 수 있어.
Sess19_impro03_M013,angry,2,KEMDy19/wav/Session19/Sess19_impro03/Sess19_impro03_M013.wav,아니 요리를 요리를 이렇게 만들면 안 되지.
Sess19_impro01_M009,neutral,4,KEMDy19/wav/Session19/Sess19_impro01/Sess19_impro01_M009.wav,엄마.
Sess19_script03_M025,happy,5,KEMDy19/wav/Session19/Sess19_script03/Sess19_script03_M025.wav,1억이라 음 그래 좋아. 그면 돈 찾으면 바로 현금으로 줄게. 
Sess19_impro03_M015,angry,2,KEMDy19/wav/Session19/Sess19_impro03/Sess19_impro03_M015.wav,이거. 이게 탕수육이야 튀김고기야. 진짜. 아니 이렇게 좋은 재료를 가지고 이렇게 밖에 못 만들어요?
Sess19_script04_M028,happy,5,KEMDy19/wav/Session19/Sess19_script04/Sess19_script04_M028.wav,이게 뭔데?
Sess19_script03_M020,happy,5,KEMDy19/wav/Session19/Sess19_script03/Sess19_script03_M020.wav,잠깐 성희야. 이 사실 누구한테도 이야기 하면 안돼
Sess19_impro02_M002,neutral,4,KEMDy19/wav/Session19/Sess19_impro02/Sess19_impro02_M002.wav,아이 그럼요. 지금 대리까지 달았는데 다닐만 하죠.
Sess19_impro04_M019,happy,5,KEMDy19/wav/Session19/Sess19_impro04/Sess19_impro04_M019.wav,응?
Sess19_script05_M030,fear,0,KEMDy19/wav/Session19/Sess19_script05/Sess19_script05_M030.wav,어떡해뭘 어떡해 이왕 이렇게 된거 확실하게 해야지
Sess13_impro04_F004,neutral,4,KEMDy19/wav/Session13/Sess13_impro04/Sess13_impro04_F004.wav,응? 뭔 소리래?
Sess13_impro03_F004,surprise,1,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F004.wav,왜? 아 이거?
Sess13_impro03_F038,happy,5,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F038.wav, 아니 얘기하면 재워줄게. 뭐 먹고 싶냐구. 맛있게 아주 맛있게 만들어줄게
Sess13_script02_F020,angry,2,KEMDy19/wav/Session13/Sess13_script02/Sess13_script02_F020.wav,지금 뭐 할려고
Sess13_script06_F008,neutral,4,KEMDy19/wav/Session13/Sess13_script06/Sess13_script06_F008.wav,아 몰라 그게 감 당첨되겠니 어? 어휴 진짜 어떤 여자가 될지 모르겠지만 오빠 같은 남자랑 결혼 할 여자가 아주 불쌍하다
Sess13_script06_F007,neutral,4,KEMDy19/wav/Session13/Sess13_script06/Sess13_script06_F007.wav,헐 그냥 인터넷으로 나중에 검색하라고.
Sess13_impro04_F012,angry,2,KEMDy19/wav/Session13/Sess13_impro04/Sess13_impro04_F012.wav,아 누구편이기는 당연히 우리 아들 편이지. 이거 환불을 해야되는데
Sess13_script03_F016,neutral,4,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F016.wav,하도 불쌍하고 어? 보잘것 없이 보여가지고 해준다고 한거지. 내가 당신 처럼 어리바리한 남자를 뭐가 좋다고 결혼을 하냐?
Sess13_script01_F013,neutral,4,KEMDy19/wav/Session13/Sess13_script01/Sess13_script01_F013.wav, 개인적인 감정이에요?
Sess13_impro04_F010,neutral,4,KEMDy19/wav/Session13/Sess13_impro04/Sess13_impro04_F010.wav,으응.
Sess13_script06_F021,happy,5,KEMDy19/wav/Session13/Sess13_script06/Sess13_script06_F021.wav,오빠 내가 오빠 잘 될줄 알았다니까
Sess13_impro03_F027,neutral,4,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F027.wav,어?
Sess13_impro01_F005,neutral,4,KEMDy19/wav/Session13/Sess13_impro01/Sess13_impro01_F005.wav,아니 왜 오늘 불렀냐면 얘기를 좀 하자고 해서 이렇게 불렀어요. 커피도 좀 마시고.
Sess13_impro02_F001,neutral,4,KEMDy19/wav/Session13/Sess13_impro02/Sess13_impro02_F001.wav,아 청양고추를 넣어가지구요. 매운맛을 더 강하게 만들었어요.
Sess13_impro01_F010,surprise,1,KEMDy19/wav/Session13/Sess13_impro01/Sess13_impro01_F010.wav,아 시말서까진 아니고 윤찬 대리가 추가 비용을 낸 거 때문에 우리 회사에서는 징계위원회를 좀 열어야 될 거 같아요.
Sess13_impro03_F026,neutral,4,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F026.wav,아 한 번만 해 줘.
Sess13_script02_F010,angry,2,KEMDy19/wav/Session13/Sess13_script02/Sess13_script02_F010.wav,아 자기 무섭게 왜 그래. 
Sess13_script06_F009,happy,5,KEMDy19/wav/Session13/Sess13_script06/Sess13_script06_F009.wav,퍽이나 좋겠다.
Sess13_impro01_F024,angry,2,KEMDy19/wav/Session13/Sess13_impro01/Sess13_impro01_F024.wav,다 같이 죽자 뭐 이거야? 모르겠는데아니 난 그거에 대해서 잘 모르겠구. 저는있으면 한번 보여줘봐요. 나는 잘 모르겠네.
Sess13_impro04_F011,angry,2,KEMDy19/wav/Session13/Sess13_impro04/Sess13_impro04_F011.wav,아 듣고 있다니까 얘기해
Sess13_impro04_F008,neutral,4,KEMDy19/wav/Session13/Sess13_impro04/Sess13_impro04_F008.wav,어 그래 그 김 부장 어 어.
Sess13_script06_F012,surprise,1,KEMDy19/wav/Session13/Sess13_script06/Sess13_script06_F012.wav, 왜?
Sess13_impro01_F006,neutral,4,KEMDy19/wav/Session13/Sess13_impro01/Sess13_impro01_F006.wav,아 뭐 팀분위기 좋다구요.
Sess13_script03_F013,neutral,4,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F013.wav,그래서에이 무슨 셋은 낳아야지.
Sess13_script03_F027,surprise,1,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F027.wav,이제 안 만나.
Sess13_script01_F009,neutral,4,KEMDy19/wav/Session13/Sess13_script01/Sess13_script01_F009.wav,팀장님 말씀이 좀 지나치신 거 같은데요
Sess13_impro04_F002,neutral,4,KEMDy19/wav/Session13/Sess13_impro04/Sess13_impro04_F002.wav,응 얼굴이 왜 그래 무슨 일 있어?
Sess13_script02_F015,angry,2,KEMDy19/wav/Session13/Sess13_script02/Sess13_script02_F015.wav,지섭씨. 지섭씨 무섭다.
Sess13_script03_F015,neutral,4,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F015.wav,아이 나야말로 오빠랑 결혼 한대?
Sess13_script02_F013,angry,2,KEMDy19/wav/Session13/Sess13_script02/Sess13_script02_F013.wav,아 지 지섭씨 왜 그래
Sess13_script04_F013,sad,3,KEMDy19/wav/Session13/Sess13_script04/Sess13_script04_F013.wav,아냐. 난 아냐 틀렸어
Sess13_script04_F009,surprise,1,KEMDy19/wav/Session13/Sess13_script04/Sess13_script04_F009.wav,이미 늦었어.
Sess13_script03_F033,happy,5,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F033.wav, 대신 프로포즈는 내가 먼저 했으니까 결혼식은 진짜 멋있게 해줘? 알았지?
Sess13_script05_F004,neutral,4,KEMDy19/wav/Session13/Sess13_script05/Sess13_script05_F004.wav,그게 아무래도 학업에 뜻한 바가 있어서 늦게까지 공부를 하게 됐습니다.
Sess13_script04_F019,sad,3,KEMDy19/wav/Session13/Sess13_script04/Sess13_script04_F019.wav,나도 살고싶어. 나도 사람인데 근데 싸우기에는 너무 지쳤구 늦었다.
Sess13_script02_F012,angry,2,KEMDy19/wav/Session13/Sess13_script02/Sess13_script02_F012.wav,지섭씨 사람 목숨이 달린거잖아. 일단은 찾아보자 어? 혹시 모르니까 경찰에 신고도 해보고.
Sess13_script02_F001,surprise,1,KEMDy19/wav/Session13/Sess13_script02/Sess13_script02_F001.wav,아 몰라. 몰라 어떡해?
Sess13_script06_F004,neutral,4,KEMDy19/wav/Session13/Sess13_script06/Sess13_script06_F004.wav,제발 어디 좀 어 어디가가지고 친오빠라고 하지좀 마. 나한텐 오빠는 BTS 오빠들 뿐이야.
Sess13_script03_F006,neutral,4,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F006.wav,아 뭐야. 나 말 안해.
Sess13_impro03_F010,neutral,4,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F010.wav,아 이런 거 안해도 된다니까 진짜
Sess13_impro03_F013,neutral,4,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F013.wav,아 아아당연히 아프지 살살 좀 해.
Sess13_impro01_F016,angry,2,KEMDy19/wav/Session13/Sess13_impro01/Sess13_impro01_F016.wav,전무님이 아이템을 냈으면 거기에 대해서 왜 딴지를 걸고 추가 비용이 나오면 전무님이 참 좋아하시겠네? 그렇지 않아요? 생각해봐요.
Sess13_script04_F017,sad,3,KEMDy19/wav/Session13/Sess13_script04/Sess13_script04_F017.wav,아냐 어차피 안되는 일인데 어차피 살 수 없는데 실낱 같은 목숨 붙잡아 누구 본인도 힘들고 주위 사람들도 힘들고
Sess13_impro03_F001,neutral,4,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F001.wav,아이고 어여와.
Sess13_script06_F030,neutral,4,KEMDy19/wav/Session13/Sess13_script06/Sess13_script06_F030.wav,딱 1억만 주라 딱 어?
Sess13_impro01_F008,neutral,4,KEMDy19/wav/Session13/Sess13_impro01/Sess13_impro01_F008.wav,열심히 하겠습니다근데 아 네 열심히 해야죠. 근데 문제가 하나 생겼네.
Sess13_impro03_F032,neutral,4,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F032.wav, 만에 하나 내가 죽으면 어떡할거야?
Sess13_script04_F016,surprise,1,KEMDy19/wav/Session13/Sess13_script04/Sess13_script04_F016.wav,미안해. 아빠 3년동안 폐암으로 병원에 계시다가 돌아가셨어.
Sess13_script02_F021,angry,2,KEMDy19/wav/Session13/Sess13_script02/Sess13_script02_F021.wav,아 지섭씨 제발
Sess13_script01_F010,neutral,4,KEMDy19/wav/Session13/Sess13_script01/Sess13_script01_F010.wav,알겠습니다. 그러면 하나만 묻고 싶어요. 제 아이디어는 왜 발탁이 안된거에요? 남의 아이디어가 더 뛰어나서 그랬다 이런 식의 뻔한 답변은 안 해주실거라고 믿습니다.
Sess13_script02_F004,surprise,1,KEMDy19/wav/Session13/Sess13_script02/Sess13_script02_F004.wav, 아니? 그게 말이야. 아무것도 도로에 아무것도 없어.
Sess13_script06_F001,neutral,4,KEMDy19/wav/Session13/Sess13_script06/Sess13_script06_F001.wav,아 뭐야 시간이 벌써 이렇게 됐네? 드라마 봐야지 음? 오빠 불 꺼놓고 거기서 뭐해?
Sess13_script01_F001,neutral,4,KEMDy19/wav/Session13/Sess13_script01/Sess13_script01_F001.wav,안녕하세요 팀장님. 
Sess13_impro03_F023,neutral,4,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F023.wav,아니 자기 나 사랑해? 어허?
Sess13_script03_F024,neutral,4,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F024.wav,에휴 참.
Sess13_impro01_F023,angry,2,KEMDy19/wav/Session13/Sess13_impro01/Sess13_impro01_F023.wav,그게 뭔데 뭐하자 지금 뭐하자는 거예요?
Sess13_script03_F011,neutral,4,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F011.wav,근데 중국집 얘기는 조금 실망스러워.
Sess13_impro03_F036,neutral,4,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F036.wav,나 따라서?
Sess13_script06_F003,neutral,4,KEMDy19/wav/Session13/Sess13_script06/Sess13_script06_F003.wav,어친오빠 다 얼어죽었네.
Sess13_script03_F001,neutral,4,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F001.wav, 음 맛있다. 근데 자긴 안 먹어?
Sess13_impro02_F004,disgust,6,KEMDy19/wav/Session13/Sess13_impro02/Sess13_impro02_F004.wav,아니 휘발유를 장난하세요? 당연히 올리브오일이죠.
Sess13_script03_F029,happy,5,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F029.wav,자 오빠는 젓가락 줬지만 난 좋은 거 줄게.
Sess13_impro01_F002,neutral,4,KEMDy19/wav/Session13/Sess13_impro01/Sess13_impro01_F002.wav, 얼굴이 좋아보이네요.
Sess13_script03_F022,neutral,4,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F022.wav, 너무 웃기다. 
Sess13_script02_F014,angry,2,KEMDy19/wav/Session13/Sess13_script02/Sess13_script02_F014.wav,아 지금 계속 무슨 말을 하는 건데
Sess13_impro04_F005,neutral,4,KEMDy19/wav/Session13/Sess13_impro04/Sess13_impro04_F005.wav,아휴 갑자기 왜 시덥지 않은 소리하고 앉아있어? 에구 .
Sess13_impro03_F019,happy,5,KEMDy19/wav/Session13/Sess13_impro03/Sess13_impro03_F019.wav,좋은 기억이라고 그걸 또 꺼내냐아 뭐 그거 해가지고 막 나 데리고 막 응급실 가가지고 아우 우리 아내 좀 살려주세요.
Sess13_impro02_F005,neutral,4,KEMDy19/wav/Session13/Sess13_impro02/Sess13_impro02_F005.wav,저는 그래두 요리를 제가 언론에 주목도 받았고 제가
Sess13_impro02_F013,disgust,6,KEMDy19/wav/Session13/Sess13_impro02/Sess13_impro02_F013.wav,아이고 수상경력 좀 몇 개 쌓았다고 아주 저한테 무시하고 좋네요 네.
Sess13_script03_F031,happy,5,KEMDy19/wav/Session13/Sess13_script03/Sess13_script03_F031.wav,미장원에서 샴푸하면서 동네 아줌마들이 주는 팁 좀 모았지. 으이그 오빠 오빠 돈 걱정 하지마 내가 내가 먹여 살릴게.
