ID,Emotion,Text,Lable
Sess01_impro03_M012,angry,"이제 와서 다시 말할, 말씀드려봤자 어쨌든 저는 이제 부장님에 대한 신뢰가 떨어졌고 부장님과의 저의, 저희 둘만 알고 있었던 그런 비밀스러운 일들은 여기서 판이 깨진 것 같습니다.",2
Sess01_script02_M016,surprise,아이 방금 전엔 한다고 했잖아.,1
Sess01_script03_M011,neutral,좋은 질문이군요. 솔직히 소은 씨 아이디어가 가장 훌륭했고 가장 높은 점수를 받았습니다. 하지만 저는 소은 씨 같은 스타일을 싫어합니다.,4
Sess01_impro04_M009,neutral,빨리 가져와봐.,4
Sess01_impro03_M005,surprise,네?,1
Sess01_script02_M014,happy, 하여튼 먹는 거만. 어쨌든 거기다 우리 애기 둘을 낳아서.,5
Sess01_impro02_M022,sad,아니 엄마 내 편 좀 들어줘요.,3
Sess01_script01_M023,angry,그리고 너도 똑바로 들어. ,2
Sess01_impro03_M003,neutral,네.,4
Sess01_impro02_M006,angry,"아니 김 부장 위치가 있긴 있는데 그래도 저한테 그렇게 순 여태까지 나이를 허, 허투루 먹었냐 어 어떤 뭐 뒤로 먹었냐 뭐 이런말을 하는 거 아니잖아요. 저한테 그런말 할건 아니죠. 그거를 하 하 진짜 어이가 없네 진짜 미치겠네.",2
Sess01_script01_M013,angry, 우리 술마셨잖아.,2
Sess01_impro02_M012,angry,아들 편인데 지금 그게 말을 그렇게 하는 거예요?,2
Sess01_script05_M007,surprise,어 뭐? ,1
Sess01_script05_M001,happy, 아이씨 저거 야 저거 봐봐. 아이 쟤 쟤 너무 웃기지 않아? ,5
Sess01_script05_M005,neutral,아니 뭔데 아이 한참 재밌게 보고 있는데. ,4
Sess01_script02_M024,sad,그치? 여진이 너가 생각해도 젓가락 백 개는 좀 심했지? 미안해.,3
Sess01_script01_M031,neutral,완전히 끝장 내야지. ,4
Sess01_script01_M007,surprise,아이 깜짝이야. 어 어떻게 됐어? 죽었어?,1
Sess01_impro02_M007,neutral,근데 아들아 그래도 잘 버텨봐 이게 사회생활이라는 게.,4
Sess01_script04_M008,neutral,음 그 본인이 생각하기에 오늘 코디는 어떻습니까? 본인 스스로한테 점수를 매겨준다고 한다면?,4
Sess01_script06_M027,neutral, 1억이라. 음 좋아 내가 돈 찾으면 내가 바로 현금으로 줄게.,4
Sess01_script01_M009,fear, 그 그럼 뭐지? 어? 뭐 뭐.,0
Sess01_script04_M019,angry,아니 무슨 말을 그렇게 합니까 신성한 면접실에서.,2
Sess01_impro02_M008,angry,"아 사회생활 저도 했어요 엄마. 아 엄마, 엄마도 알잖아요. 아는데 지금 마 아이 사회생활하면서 들어야 될 말이 있고 해도 되는 말이 있고 서로 예의는 지켜야 되는 상호간에 지켜야 되는 거 아니겠어요? 아니 엄마는 도대체에이 누구 편이에요 도대체.",2
Sess01_script06_M023,neutral,아 됐고.,4
Sess01_impro02_M025,neutral,아니 싫어요 돼지고기,4
Sess01_script01_M001,surprise,어 저 지그 지금 사람 친 거야? 지금 사람 친 거 맞지? 그치?,1
Sess01_script02_M009,surprise, 아이 뭐 이렇게 크게 말해 부끄럽게.,1
Sess01_script01_M016,angry,건데 너 내가 망가지길 바래? 어? 내가 인생 바닥으로 떨어지길 바라냐고.,2
Sess01_script02_M029,neutral,이거 어떻게 샀어? 너도 돈 없잖아?,4
Sess01_impro02_M010,angry,엄마 지금 그게 제 탓이라는 거예요? 한두 번도 아니고 지금 세 번째 면은 그게 제탓이라는 거예요 지금?,2
Sess01_script06_M009,happy, 어이고 오 예 예 오 두 개 맞았어. 봐봐 어 보자 보자 보자 어이 어이 예스 오 오케바리다잉 어? ,5
Sess01_script02_M022,sad, 아이 그치? 이런 선물 받으니까 어이가 없지? ,3
Sess01_script04_M010,neutral,아 뭐 뭐 패션이란 게 뭐 주관적인 거 아닙니까? 내가 주기에 보기엔 10점입니다.,4
Sess01_script04_M009,neutral, 80점? 아 이거 제가 보기에는 그 10점도 안돼 보이는데.,4
Sess01_script05_M008,surprise,자기 지금 무슨 소리야 농담이지?,1
Sess01_script02_M006,surprise,아 아니 뭐 내 뜻은 그게 아니라 아니 갑자기 물어보니까 당황해서 그러는 거지. ,1
Sess01_impro02_M017,sad,"어아 엄마 죄송해요. 제가 저, 저도 예민했던 거 알긴 아는데 근데 전 하 엄마한테까지.",3
Sess01_script03_M012,neutral,아뇨 기본이 부족해서 싫고 이 뜻은 심사위원 모두 공감했습니다.,4
Sess01_impro03_M014,angry,잘 생각하고 있습니다. 저 이렇게 못 당해요. 제가 감봉되면 마는데 부장님은 아마 타격이 가게 되면 더 크겠죠 저보다?,2
Sess01_impro04_M007,surprise,별거 아니긴 이 사람아 내가 지금 의산데.,1
Sess01_impro03_M007,angry,아니 부장님 징계위원이 열리는 거 그거 솔직히 부장님 선에서 막을 수 있지 않았습니까? 부장님도 동의를 하셨기 때문에 지금 이게 열리는 거 아니에요?,2
Sess01_impro01_M013,angry,스타요리사가 그런 음식입니까?,2
Sess01_script01_M024,angry,넌 차에서 내려도 경찰에 전화해도 넌 뒤져 알았어?,2
Sess01_impro04_M023,neutral,사랑해.,4
Sess01_script01_M017,angry,전화할게야 전화기 내놔. ,2
Sess01_impro04_M026,neutral,이 사람 진짜 왜 이럴까,4
Sess01_script01_M025,neutral, 잊어. 다 잊는거야. 어? 그럼 원래 다시대로 돌아갈 수 있어. ,4
Sess01_script04_M011,neutral, 어 근데 유진 씨는 애인 있어요?,4
Sess01_script01_M029,surprise,뭐야? 어 어디서 나타난 거지?,1
Sess01_script03_M008,neutral,지나치신 것 같은데지나친 건 아니라고 봅니다 어차피 지나친 건 소은 씨 같군요 곧 회의가 시작 될 거라서 저는 보고서를 다 파악해야는데 소은 씨 덕분에 그 시간을 뺏기고 있지 않습니까.,4
Sess01_script05_M006,neutral,이게 뭐야 어 지알 말 마트는 라면하고 생핑 생필품이 싸고 어 반찬가게는 옆 동네 시장이 괜찮고 어 이게 뭔데 뭐 날 적어줘?,4
Sess01_impro01_M009,neutral,하나만 더 물어보죠. 방송국에 돈 찔렀죠? 돈 찔른 거 아닙니까?,4
Sess01_impro04_M015,neutral,"어아니 그땐 나도 그게 죽을 병인지, 죽을 병인지 알았으니까 그렇게 된 거지 맹장인 줄 알았으면 아이고 나도 이제 안 그래.",4
Sess01_impro04_M008,surprise,아니 은서는 은서고 자기는 지금 이게 뭐냐고 빨리 그 약상자 가져와봐 어딨어.,1
Sess01_impro01_M016,neutral,좋습니다. 제가 나가서 어떻게 되는지 한번 봅시다. ,4
Sess01_impro01_M005,neutral,제가 과연 몰라서 이렇게 물어보는 걸까요? 제가 이렇게 얘기하는 거는 지금 우리나라에 나오고 있는 이 곰지라면하고 그쪽이 만드신 이 라면하고 차이점을 몰라서 얘기하는 겁니다.,4
Sess02_script01_F032,happy, 오빠 누가 선물하고 누가 프로포즈 하면 어때. 뭐 난 오빠 사랑하고 지금 행복해. 우리 둘이 함께 산다는 게 중요하잖아.,5
Sess02_script02_F007,sad,"당신 나 없어도 꿋꿋하게 애들 키우면서 살아야 돼,",3
Sess02_script05_F011,angry,아이 그런 말씀은 좀,2
Sess02_impro01_F013,happy,그런 것 같네. 내가 하는 것 보다 좀 더 잘하네. 당신이.,5
Sess02_impro02_F002,neutral,응 아우 장 보느라 좀 늦었다. ,4
Sess02_script01_F013,neutral,서에이 한 셋은 낳아야지.,4
Sess02_script02_F008,sad, 악성이래. 뭐 이미 왼 쪽에 70프로 정도 퍼져있고 정확한 건 가슴 열어봐야 알겠지만 림프절이랑 늑막에까지 전이가 됐대.,3
Sess02_impro03_F021,angry,아 예 뭐. 잘 만드시는 거 알겠구요. 대단하신 거 알겠는데 말씀을 꼭 이렇게 하셔야 돼요?,2
Sess02_script06_F005,neutral,아 웃자고 한 얘기에요. 아 근데 그 아이디어라는게 뭐죠? ,4
Sess02_script05_F006,neutral,아니면아 안 아니요. 패션쪽에 관심이 있어서 옷 코디하는 방법을 찍어서 올리고 있습니다. ,4
Sess02_script01_F006,angry,아 뭐야. 나 말 안해.,2
Sess02_impro03_F006,neutral,어 예.,4
Sess02_script05_F007,neutral,어 그게 한 80점 정도 주고 싶습니다. ,4
Sess02_script02_F016,sad, 미안해. 우리 아버지는 음 음 음 3년동안 폐암으로 병원에 계시다가 돌아가셨어.,3
Sess02_script06_F011,angry,저를 발전시키고 싶으니까요.,2
Sess02_impro01_F006,neutral,응? 아 오늘 일하다 좀 부딪혔어.,4
Sess02_script03_F009,neutral, 퍽이나 좋겠다.,4
Sess02_impro04_F009,neutral,부분은안타깝네요 안타깝긴한데 내가 어떻게 해줄 수 있는 게 없어요. 미안해요. 이미 윗분들이아니 추가 결정을 한일이라.,4
Sess02_impro01_F048,happy, 아 너무 웃겨 유부초밥 해줘 여보 한 번만 더 사랑한다고 해봐.,5
Sess02_impro02_F017,neutral, 근데 엄마가 생각했을 때는 원래 사람이라는게 그렇더라구 왔다가두 가구 너가 더 잡을려고 노력하면 안 잡히고 아빠랑도 그랬어 엄마가.,4
Sess02_script04_F003,fear, 아 지금 생각 할 게 뭐가 있어. 지섭씨 여기 있어. 일단은 내가 가서 보고 올테니까. 어?,0
Sess02_script03_F016,surprise,,1
Sess02_script05_F019,angry,아무리 약자라도 기본적이고 인간적인 인 대우를 해줘야 될 거 아니냐고 아니 시간 때울려고 니들 심심풀이 땅콩으로 태울려고 지원자 갖고놀지 말라고. ,2
Sess02_script03_F020,happy,미치겠다 이거 우아어 사랑하는 오빠 나 잊지마. 나 잊으면 안돼. 아 나 마침 구두 새로 사야 되는데. ,5
Sess02_script02_F021,sad,나 마지막 부탁 있어. 음음 둘째 결혼 시키고 당신도 재혼 해. 혹시나 애들 결혼 전에 재혼하면 애들도 상처받을 수 있으니까 애들 결혼만 시켜줘. 그리고 좋은 여자 만나. 알았,3
Sess02_impro02_F015,neutral,선희랑 또 왜 싸웠어?,4
Sess02_impro02_F011,neutral,아웅 힘들겠네 아들.,4
Sess02_impro01_F043,happy,진짜?,5
Sess02_impro03_F019,angry,아니 그럼 주방장님이 그렇게 잘하시면 주방장님이 직접 하시지 왜 갑자기 들어오셔가지고 저한테 하라마라 막 이렇게 말씀을 하세요?,2
Sess02_impro01_F026,happy,아 빨리 해봐 한번만 해봐 조금 들어보자. 응?,5
Sess02_impro03_F004,neutral,네.,4
Sess02_impro02_F005,neutral,어 김부장 그지. .,4
Sess02_impro01_F039,happy,다 말해 다 내가 해줄게.,5
Sess02_script03_F006,angry,지랄. 아 가 빨리. 나 드라마 할 시간이니까. 리모콘이나 빨리 줘라 달라고. ,2
Sess02_script03_F003,disgust,친오빠 어디 다 얼어죽었네. ,6
Sess02_impro01_F005,happy, 애 잔다고.,5
Sess02_script04_F019,fear, 지 지섭씨 저 저. ,0
Sess02_script03_F022,happy,알았어 알았어 걱정하지마. 내가 입이 무겁잖아. 아이 그러니까 신상구두 ,5
Sess02_impro01_F015,happy,아 우리 연애할 때. 기억 안나? 나 응급실 갇혔다 들어갔다고 하니까 당신 막 이제 일하다가 버선발로 뛰어와가지고 응급실 커텐 하나하나 다 열어보고 그런 거 기억 안 나? ,5
Sess02_script06_F015,neutral,아 그야 환경단체와 지속적으로 이야기를 나누며 그게.,4
Sess02_script05_F001,neutral,네. 이유진 입니다. ,4
Sess02_script01_F022,happy, 아 진짜 오빠 아 웃긴다. ,5
Sess02_impro01_F030,happy,제대로 들어아이 아이 한번 더 한 번더.,5
Sess02_impro01_F016,happy,아이 아 진짜.,5
Sess02_impro01_F014,happy,응?근데 이러고 있으니까 되게 옛날 생각난다. 그지?,5
Sess02_impro04_F001,neutral, 아 들어와요 김대리.,4
Sess02_impro02_F020,neutral,그래 엄마 이제 사랑이 뭔지도 몰라. 니 아빠 돌아가시고 인제 사랑이 뭔지도 다 잊어버렸어. 근데 음 아들 사랑이 언제나 맛있을 수 만은 없어. 그건 나 때도 그렇고 너 때도 비슷할 거야. 어디 사랑이 매번 좋기만 하겠니 쓴맛도 있고 매운맛도 있고 처음 맛 보는 이상한 맛일 수도 있어.,4
Sess02_impro04_F004,neutral,어엄 생각보다 예산도 너무 많이 들고 음 생 어 먼저 잠시만요. 이전에 프로젝트 제출 전에 했던 얘기보다 추가비용이 너무 많이 들어가지구 이에 대해서 윗분들이 조금 심려가 크세요. 아무래도 좀 징계위원회가 열려서네 김대리가 거기 참석을 해주셔야 될 거 같애요.,4
Sess02_impro04_F019,surprise,어 그런 적 없는데? ,1
Sess02_script05_F005,neutral,취미요? 어 요즘은 유튜브 영상 찍고 있습니다. ,4
Sess02_script01_F007,happy, 궁금해? ,5
Sess02_script03_F027,happy,정말? 진짜? 정말 정말? 진짜지? 어 오빠 완전 오빠 완전 짱이야. 최고야. 어 나한텐 역시 우리 오빠야. 어 나 한 천? 아니 아니 1억만. 딱 1억만 주라. 어? ,5
Sess02_impro01_F020,neutral,의사라고알겠어 아 근데 그렇게 세상이 무너질 듯이 막 그랬으면서 왜 요새는 그런 말 안 해줄까? 당신이.,4
Sess02_impro01_F040,happy,어.,5
Sess02_script04_F021,fear, 저 아 저 저 저 앞에 사람 사람. 우리가 친 사람 지나가고있어.,0
Sess02_impro04_F010,neutral,아.,4
Sess02_script05_F002,neutral,원래 인서울권 대학에 합격했지만 제가 좀 집안 사정으로 이. ,4
Sess02_script04_F002,fear,하 지섭씨 일단 112에 신고부터 하자.,0
Sess02_script03_F005,angry, 아 됐고 아 나 드라마 봐야 돼. 빨리 아아 빨리. ,2
Sess02_script03_F023,happy,걱정마. 걱정마. 나 오빠 동생이야 친동생. 나 몰라? 나 못믿어? ,5
Sess02_impro01_F022,happy,사람이야아 뭐 언제적이야 이런 거 원래 잘 그게 확인도 많이 해주고 그래야돼 살면서.,5
Sess02_impro01_F024,happy,아 모르니까 굳이무슨 말을 함 얘기해 봐. 오랜만에. 오랜만에 함아 됐어 들어보자.,5
Sess02_impro02_F023,sad,응.,3
Sess02_script03_F013,surprise,맞아진짜 진짜? 오빠 어 진짜 어떡해 여섯개 다 맞는 거 아니야? 일등? 일등 각? 일등? 일등? ,1
Sess02_script03_F028,happy, 생각만해도 너무 좋아. ,5
Sess02_script03_F004,happy, 아 제발 뭐 어디가서 친오빠라고 하지마. 나한테 오빠는 우리 BTS 오빠들밖에 없어. ,5
Sess02_impro01_F044,happy,그냥 자고 자러 들어가고 싶어가지고 그런 거 아니구.,5
Sess02_impro03_F009,surprise,다시요?,1
Sess02_script05_F004,neutral,전무하고 아 아 그게 제가 아무해도 학업에 뜻한 바가 있어서 늦게까지 공부를 하게 됐습니다. ,4
Sess02_impro03_F005,neutral,어 저는 일단 있는 레시피대로 했는데요.,4
Sess02_script04_F006,fear,아 그래. 근데 근데 지금 없어. 아 죽었는지 살았는지 우리가 친 사람 없단 말이야.,0
Sess02_script06_F016,angry,아니 그래도. ,2
Sess02_impro02_F008,surprise,허어 무슨 그런 사람이 다 있어 마이크로 때렸다고? 우리 아들을?,1
Sess02_impro01_F017,happy,아유 뭐 또 제정신 아닐 거 까지야. 내가 그때 당신 우는 거 보고 얼마나 놀랐는데.,5
Sess02_impro04_F015,neutral,아 김대리가 지금 굉장히 상심하고 있다는건 알겠어요. 알겠는데. 이렇게,4
Sess02_impro02_F019,neutral,알지. 알지.,4
Sess02_script06_F012,angry,너무 공격적으로 생각하시는 거 아니에요? 저도 고민하고 심사숙고 해서 낸 아이디언데 뭐가 문제였는지 뭐가 부족했는지 물어볼 수 있진 않나요? ,2
Sess02_script01_F001,happy,음 맛있다. 왜 자기 왜 안 먹어?,5
Sess02_impro03_F014,angry,네아니 시키신 게 이렇게 많았는데 제가 어떻게 그 밑에 있는 애들까지 다 봅니까? 일단은 제 역할을 하느라 제가 조금 뭐.,2
Sess02_impro04_F002,neutral,응 이번에 김대리 들어오고나서 되게 프로젝트 팀 분위기도 좋아지고 그런 건 알아요. 아 근데 살펴보니까 아 자꾸 추가비용이 발생하더라구요.,4
Sess02_impro04_F023,angry,아 나 진 미치겠네 진짜. ,2
Sess02_script01_F033,happy, 대신 프로포즈는 내가 먼저 했으니까 결혼식은 정말 멋지게 해줘야 돼. 알았어?,5
Sess02_script04_F012,fear,아 자기 무섭게 왜 이래. ,0
Sess02_impro01_F027,happy,아 왜 자꾸 자래.,5
Sess02_impro04_F011,neutral,빨간 줄 이렇게 하면어쩔 수가 없어요 김대리 사정은 알겠는데 이렇게 전무님이 진행하시는 프로젝트에 자꾸만 이렇게 구멍이 생겨버리면 전무님도 곤란하시고전무님이요 저도 곤란하고.,4
Sess02_script02_F006,sad,잘 들어. 나 폐에 종양이 생겼대.,3
Sess02_impro04_F003,neutral, 이상하게 자꾸만 비네 금액이.,4
Sess02_script03_F011,surprise,왜?,1
Sess02_script02_F019,sad,나도 살고싶어. 나도 사람인데 근데 근데 싸우기엔 너무 늦었고 지쳤어.,3
Sess02_impro01_F010,neutral,아이 당신 피곤하다메 빨리 가서 자요,4
